,label,component
0,特價 or 活動專區,"華碩 ProArt PA401 Wood 木質透側版/ATX + 華碩 PRIME 750W 銅牌/直出線/6年保, $5580 ◆ ★"
1,特價 or 活動專區,"↪ 買華碩 ProArt PA401透側版+PRIME 750W銅牌,送ID-COOLING A410 DK黑化版 散熱器"
2,特價 or 活動專區,"COUGAR Duoface RGB 白 卡33/U高19/雙面板/Logo燈效/玻璃透側/E-ATX 原價$2590！, $2090 ◆ ★"
3,特價 or 活動專區,"銀欣 SUGO 14 白 顯卡長33/CPU高18.2/電供深15/ITX(SG14W) 原價$3200, $2090 ◆ ★"
4,特價 or 活動專區,"XPG STARKER AIR C 黑 顯卡長35/U高16.5/磁吸面板/玻璃透側/ATX 原價$2290！, $1690 ◆ ★"
5,特價 or 活動專區,"XPG STARKER AIR C 白 顯卡長35/U高16.5/磁吸面板/玻璃透側/ATX 原價$2390！, $1790 ◆ ★"
6,特價 or 活動專區,"BitFenix 亞瑟之劍 鐵網版 黑 顯卡長38/CPU高16.3/玻璃透側/ATX 原價$1990！, $1290 ◆ ★"
7,特價 or 活動專區,"BitFenix 亞瑟之劍 鐵網版 白 顯卡長38/CPU高16.3/玻璃透側/ATX 原價$2090！, $1390 ◆ ★"
8,特價 or 活動專區,"Apexgaming V300 黑 顯卡長34/CPU高16/玻璃透側/分艙設計/M-ATX 原價$1290, $990 ◆ ★"
9,特價 or 活動專區,"↪ 即日起買Apexgaming V300 機殼,加送 Apexgaming A-Cool 12cm 定色RGB風扇x3"
10,特價 or 活動專區,"Apexgaming V300 白 顯卡長34/CPU高16/玻璃透側/分艙設計/M-ATX 原價$1390, $1090 ◆ ★"
11,特價 or 活動專區,"Apexgaming 蓋亞GAIA 黑 顯卡長40/CPU高17/玻璃透側/鋁拉絲小牛皮飾板/E-ATX, $1590 ◆ ★"
12,特價 or 活動專區,"Apexgaming 蓋亞GAIA 白 顯卡長40/CPU高17/玻璃透側/鋁拉絲小牛皮飾板/E-ATX, $1690 ◆ ★"
13,特價 or 活動專區,"曜越 View 300 MX 黑 顯卡長40/CPU高17.5/玻璃透側/雙面版/E-ATX 獨家原價$3990！, $3290 ◆ ★"
14,特價 or 活動專區,"曜越 View 300 MX 白 顯卡長40/CPU高17.5/玻璃透側/雙面版/E-ATX 獨家原價$3990！, $3290 ◆ ★"
15,特價 or 活動專區,"Mavoly Strawberry M16(黑) 顯卡長20/CPU高7/內附400W電源(1年)【僅支援6孔M-ATX】, $1390 ◆ ★ ↓酷幣100↓"
16,特價 or 活動專區,"Mavoly Strawberry M16W(白) 卡長20/CPU高7/內附400W電源(1年)【僅支援6孔M-ATX】, $1490 ◆ ★ ↓酷幣100↓"
17,工業機架式機殼【客訂】,"銀欣 RM23-502 2U工業機殼/CPU高6.5/ATX(不含滑軌)/支援ATX標準電供【客訂】, $3500 ◆ ★"
18,工業機架式機殼【客訂】,"銀欣 RM400 4U工業機殼/CPU高13/ATX/CEB(不含滑軌)/支援ATX標準電供, $4890 ◆ ★"
19,工業機架式機殼【客訂】,"銀欣 RM44 4U工業機殼/CPU高13.7(14.8)/EEB(不含滑軌)/直立橫躺兩用【客訂】, $7150 ◆ ★"
20,工業機架式機殼【客訂】,"銀欣 RM42-502 4U工業機殼/CPU高13(14.8)/EEB(不含滑軌)/直立橫躺兩用【客訂】, $7500 ◆ ★"
21,工業機架式機殼【客訂】,"銀欣 RM51 5U工業機殼/CPU高19.2(18.1)/EEB(不含滑軌)/直立橫躺兩用【客訂】, $10390 ◆ ★"
22,工業機架式機殼【客訂】,"銀欣 RM52 5U工業機殼/CPU高19.2(18.1)/EEB(不含滑軌)/直立橫躺兩用【客訂】, $11990 ◆ ★"
23,工業機架式機殼【客訂】,"樹昌 TI-U202S 2U工業機殼/CPU高5.5/ATX(不含滑軌)/支援ATX電供(限深14cm), $3200 ◆ ★"
24,工業機架式機殼【客訂】,"樹昌 TI-U402S 4U工業機殼/顯卡長33/CPU高13/E-ATX(不含滑軌)/支援ATX標準電供, $3100↘$2900 ◆ ★"
25,工業機架式機殼【客訂】,"樹昌 TI-U403S 4U工業機殼/CPU高12/ATX(不含滑軌)/支援ATX標準電供, $2100 ◆ ★"
26,工業機架式機殼【客訂】,"樹昌 TI-C302S 3U工業機殼/CPU高8.5/ATX(不含滑軌)/支援ATX標準電供, $4200 ◆ ★"
27,工業機架式機殼【客訂】,"台鼎環球 4U (黑) 工業機殼/CPU高14/側版1.2mm厚度/ATX(不含滑軌), $2990 ◆ ★"
28,工業機架式機殼【客訂】,"喬思伯 N3 顯卡長25/CPU高13/3.5*8 硬碟位/NAS推薦/上下分艙/ITX【SFX】, $3990 ◆ ★"
29,工業機架式機殼【客訂】,"喬思伯 N4 黑 顯卡長23(Low Profile)/U高7/硬碟位3.5*6+2.5*2/NAS推薦/M-ATX【SFX】, $2990 ◆ ★"
30,工業機架式機殼【客訂】,"喬思伯 N4 白 顯卡長23(Low Profile)/U高7/硬碟位3.5*6+2.5*2/NAS推薦/M-ATX【SFX】, $2990 ◆ ★"
31,工業機架式機殼【客訂】,"喬思伯 N5 顯卡長35/CPU高16/3.5*12 硬碟位/NAS推薦/上下分艙/E-ATX, $5990 ◆ ★"
32,SFX 機殼專區,"聯力 A4-H2O 黑 /PCIe 4.0/顯卡長32.2/CPU高5.5/鋁合金/ITX【SFX】, $4500 ◆ ★ ↓酷幣100↓"
33,SFX 機殼專區,"聯力 A4-H2O 銀 /PCIe 4.0/顯卡長32.2/CPU高5.5/鋁合金/ITX【SFX】, $4500 ◆ ★ ↓酷幣100↓"
34,SFX 機殼專區,"酷碼 MasterBox NR200 黑 顯卡長33/CPU高15.5(7.6)/ITX【SFX】, $1990 ◆ ★"
35,SFX 機殼專區,"酷碼 MasterBox NR200 白 顯卡長33/CPU高15.5(7.6)/ITX【SFX】, $1990 ◆ ★"
36,SFX 機殼專區,"酷碼 MasterBox NR200P V2 黑/卡35.6/U高6.7/含玻璃側版/PCIe4.0延長線/ITX【SFX】, $3290 ◆ ★"
37,SFX 機殼專區,"酷碼 MasterBox NR200P V2 白/卡35.6/U高6.7/含玻璃側版/PCIe4.0延長線/ITX【SFX】, $3290 ◆ ★"
38,SFX 機殼專區,"酷碼 MasterBox NR200P MAX 卡長33.6/含280水冷/850W SFX電源/PCIe4.0延長線/ITX, $11990↘$9990 ◆ ★"
39,SFX 機殼專區,"酷碼 Ncore 100 MAX 槍灰 顯卡長35.7/120厚排水冷/850W SFX電源/PCIe4.0延長線/ITX, $12500 ◆ ★"
40,SFX 機殼專區,"酷碼 Ncore 100 MAX 古銅 顯卡長35.7/120厚排水冷/850W SFX電源/PCIe4.0延長線/ITX, $12500 ◆ ★"
41,SFX 機殼專區,"全漢 CST351 顯卡長33.6/CPU高13.8(9)/底部ARGB氣氛燈/前置Type-C/ITX【SFX】, $1990 ◆ ★"
42,SFX 機殼專區,"銀欣 ML09 黑 顯卡長17.5(LP)/CPU高3.7(7)/ITX(ML09B)【SFX】【客訂】, $2040 ◆ ★"
43,SFX 機殼專區,"銀欣 LD03 顯卡長30.9(2 slots)/CPU高19/垂直風道/玻璃透側/ITX【SFX】原價$4490, $2290 ◆ ★"
44,SFX 機殼專區,"銀欣 SG05-LITE 黑 顯卡長22.8/CPU高8/ITX(SG05BB-LITE)【SFX】, $1400 ◆ ★ ↓酷幣50↓"
45,SFX 機殼專區,"darkFlash DLH 21 粉 顯卡(32*14.7*6)/CPU高13.4/底部氣氛光效/ITX【SFX】, $2090 ◆ ★"
46,SFX 機殼專區,"abee AS Enclosure W1 綠 顯卡長31(28)/CPU高15/M-ATX【SFX】, $5990↘$4990 ◆ ★"
47,SFX 機殼專區,"Fractal Design Ridge 黑 顯卡長33.5(32.5)/厚8.2(5.7)/高13.7(12.5)/CPU高7/ITX【SFX】, $4890 ◆ ★"
48,SFX 機殼專區,"Fractal Design Ridge 白 顯卡長33.5(32.5)/厚8.2(5.7)/高13.7(12.5)/CPU高7/ITX【SFX】, $4890 ◆ ★"
49,SFX 機殼專區,"Fractal Design Terra 黑 卡長32.2(厚4.3-7.2)/U高7.7(4.8)/鋁機身/胡桃木面板/ITX【SFX】, $6790 ◆ ★"
50,SFX 機殼專區,"Fractal Design Terra 銀 卡長32.2(厚4.3-7.2)/U高7.7(4.8)/鋁機身/胡桃木面板/ITX【SFX】, $6790 ◆ ★"
51,SFX 機殼專區,"Fractal Design Terra 綠 卡長32.2(厚4.3-7.2)/U高7.7(4.8)/鋁機身/胡桃木面板/ITX【SFX】, $6790 ◆ ★"
52,SFX 機殼專區,"Fractal Design Mood 灰 顯卡長32.5(厚5.6)/CPU高11.4/透氣織布柱狀設計/ITX【SFX】, $5990 ◆ ★"
53,SFX 機殼專區,"Fractal Design Mood 黑 顯卡長32.5(厚5.6)/CPU高11.4/透氣織布柱狀設計/ITX【SFX】, $5990 ◆ ★"
54,SFX 機殼專區,"Fractal Design Era 2 銀色 顯卡長32.6/厚4.8(6.3)/高13.7/CPU高5.5(7)/ITX【SFX】, $7900 ◆ ★"
55,SFX 機殼專區,"Fractal Design Era 2 深灰 顯卡長32.6/厚4.8(6.3)/高13.7/CPU高5.5(7)/ITX【SFX】, $7900 ◆ ★"
56,SFX 機殼專區,"Fractal Design Era 2 午夜藍 顯卡長32.6/厚4.8(6.3)/高13.7/CPU高5.5(7)/ITX【SFX】, $7900 ◆ ★"
57,SFX 機殼專區,"喬思伯 TK-0 黑 顯卡長23/CPU高13.7/雙折彎環形玻璃/胡桃木面板/ITX【SFX】, $3490 ◆ ★"
58,SFX 機殼專區,"喬思伯 TK-0 白 顯卡長23/CPU高13.7/雙折彎環形玻璃/胡桃木面板/ITX【SFX】, $3490 ◆ ★"
59,華碩 ASUS 機殼,"華碩 Prime AP201 黑/方形進氣孔/前Type-C/M-ATX+華碩 TUF GAMING 650W銅牌電源, $3990 ◆ ★ 熱賣"
60,華碩 ASUS 機殼,"華碩 Prime AP201 白/方形進氣孔/前Type-C/M-ATX+華碩 TUF GAMING 650W銅牌電源, $3990 ◆ ★ 熱賣"
61,華碩 ASUS 機殼,"華碩 Prime AP201 TG 黑/玻璃透側/M-ATX + 華碩 Prime LC 360 ARGB(黑) 水冷散熱器】, $4390 ◆ ★ 熱賣"
62,華碩 ASUS 機殼,"華碩 Prime AP201 TG 白/玻璃透側/M-ATX + 華碩 Prime LC 360 ARGB(白) 水冷散熱器】, $4590 ◆ ★ 熱賣"
63,華碩 ASUS 機殼,"華碩 A31 PLUS 黑 /全景玻璃/背插/ATX + 華碩 PRIME 750W Gold 金牌/全模(PCIe 5.0), $5200 ◆ ★ 熱賣"
64,華碩 ASUS 機殼,"華碩 A31 PLUS 白 /全景玻璃/背插/ATX + 華碩 PRIME 750W Gold 金牌/全模(PCIe 5.0), $5200 ◆ ★ 熱賣"
65,華碩 ASUS 機殼,"華碩 A21 黑 顯卡長38/CPU高16.5/玻璃透側/支援背插/M-ATX 送振華12cm冰渦輪風扇*1, $1490 ◆ ★"
66,華碩 ASUS 機殼,"華碩 A21 白 顯卡長38/CPU高16.5/玻璃透側/支援背插/M-ATX 送振華12cm冰渦輪風扇*1, $1590 ◆ ★"
67,華碩 ASUS 機殼,"華碩 A21 PLUS 黑 顯卡長38/CPU高16.5/玻璃透側/ARGB風扇*4/支援背插/M-ATX, $2090 ◆ ★"
68,華碩 ASUS 機殼,"華碩 A21 PLUS 白 顯卡長38/CPU高16.5/玻璃透側/ARGB風扇*4/支援背插/M-ATX, $2190 ◆ ★"
69,華碩 ASUS 機殼,"華碩 A23 PLUS 黑 顯卡長38/CPU高16.5/玻璃透側/懸浮玻璃面板/支援背插/M-ATX, $2290 ◆ ★"
70,華碩 ASUS 機殼,"華碩 A23 PLUS 白 顯卡長38/CPU高16.5/玻璃透側/懸浮玻璃面板/支援背插/M-ATX, $2390 ◆ ★"
71,華碩 ASUS 機殼,"華碩 A31 黑 顯卡長38/CPU高16.5/全景玻璃透側/支援背插/傾斜基座設計/ATX, $1690 ◆ ★"
72,華碩 ASUS 機殼,"華碩 A31 白 顯卡長38/CPU高16.5/全景玻璃透側/支援背插/傾斜基座設計/ATX, $1790 ◆ ★"
73,華碩 ASUS 機殼,"華碩 A31 PLUS 黑 顯卡長38/U高16.5/全景玻璃/支援背插/傾斜基座/ARGB風扇*4/ATX, $2390 ◆ ★"
74,華碩 ASUS 機殼,"華碩 A31 PLUS 白 顯卡長38/U高16.5/全景玻璃/支援背插/傾斜基座/ARGB風扇*4/ATX, $2490 ◆ ★"
75,華碩 ASUS 機殼,"華碩 Prime AP201 黑 顯卡長33.8/CPU高17/方形進氣孔/前置Type-C/M-ATX, $1890 ◆ ★"
76,華碩 ASUS 機殼,"華碩 Prime AP201 白 顯卡長33.8/CPU高17/方形進氣孔/前置Type-C/M-ATX, $1990 ◆ ★"
77,華碩 ASUS 機殼,"華碩 Prime AP201 TG 黑 顯卡長33.8/CPU高17/玻璃透側/前置Type-C/M-ATX, $1990 ◆ ★"
78,華碩 ASUS 機殼,"華碩 Prime AP201 TG 白 顯卡長33.8/CPU高17/玻璃透側/前置Type-C/M-ATX, $2090 ◆ ★"
79,華碩 ASUS 機殼,"華碩 TUF Gaming GT301 顯卡長32/CPU高16/耳機架/玻璃透側/ATX▼下殺到 5/31 21:00, $2390↘$1990 ◆ ★"
80,華碩 ASUS 機殼,"華碩 TUF Gaming GT302 ARGB 黑 顯卡長40.7/U高16.5/玻璃透側/支援背插/E-ATX, $3490 ◆ ★"
81,華碩 ASUS 機殼,"華碩 TUF Gaming GT302 ARGB 白 顯卡長40.7/U高16.5/玻璃透側/支援背插/E-ATX, $3690 ◆ ★"
82,華碩 ASUS 機殼,"華碩 TUF Gaming GT501VC 顯卡長42/CPU高18/玻璃透側/無攜行把手,風扇/ATX, $3790 ◆ ★ 熱賣"
83,華碩 ASUS 機殼,"↪ 買華碩 TUF Gaming GT501VC 特仕版,加送華碩 TUF Gaming TR120 ARGB三風扇組！"
84,華碩 ASUS 機殼,"華碩 TUF Gaming GT501 顯卡長42/CPU高18/玻璃透側/ATX, $3790 ◆ ★"
85,華碩 ASUS 機殼,"華碩 TUF Gaming GT501 白色版 顯卡長42/CPU高18/玻璃透側/ATX, $3990 ◆ ★"
86,華碩 ASUS 機殼,"華碩 TUF Gaming GT502 Horizon 無界版 卡長40/U高16.3/分艙設計/全景玻璃透側/ATX, $4690 ◆ ★"
87,華碩 ASUS 機殼,"華碩 TUF Gaming GT502 Horizon/ATX+華碩TR120 ARGB(黑)反向扇(三入)+正向(單顆), $5890 ◆ ★ 熱賣"
88,華碩 ASUS 機殼,"華碩 TUF Gaming GT502 Horizon 白色版 卡長40/U高16.3/分艙設計/全景玻璃透側/ATX, $4890 ◆ ★"
89,華碩 ASUS 機殼,"華碩 TUF Gaming GT502 Horizon(白)/ATX+華碩TR120 ARGB(白)反向扇(三入)+正向(單顆), $5990 ◆ ★ 熱賣"
90,華碩 ASUS 機殼,"華碩 ProArt PA401 Wood 木質金屬版 顯卡長31.5/CPU高16/金屬側板/ATX, $2890 ◆ ★"
91,華碩 ASUS 機殼,"華碩 ProArt PA401 Wood 木質透側版 顯卡長31.5/CPU高16/玻璃透側/ATX, $2990 ◆ ★"
92,華碩 ASUS 機殼,"華碩 ProArt PA401 Wood 木質透側版/ATX + 華碩 PRIME 750W 銅牌/直出線/6年保, $5580 ◆ ★ 熱賣"
93,華碩 ASUS 機殼,"華碩 ProArt PA602 顯卡長44/CPU高18.5/玻璃透側/紅外線灰塵偵測/E-ATX, $6490 ◆ ★"
94,華碩 ASUS 機殼,"華碩 ProArt PA602 Wood 木質金屬版 卡長44/U高18.5/金屬側板/紅外線灰塵偵測/E-ATX, $7490 ◆ ★"
95,華碩 ASUS 機殼,"華碩 ProArt PA602 Wood 木質透側版 卡長44/U高18.5/玻璃透側/紅外線灰塵偵測/E-ATX, $7890 ◆ ★"
96,華碩 ASUS 機殼,"❤ 2/24~5/31買華碩 Strix Helios 系列機殼,官網登錄送 (魔物獵人荒野) 遊戲兌換序號一組！"
97,華碩 ASUS 機殼,"華碩 ROG Strix Helios 顯卡長45/CPU高19/玻璃透側/E-ATX, $8990 ◆ ★"
98,華碩 ASUS 機殼,"華碩 ROG Strix Helios 白色版 顯卡長45/CPU高19/玻璃透側/E-ATX, $9990 ◆ ★"
99,華碩 ASUS 機殼,"❤ 2/24~5/31買華碩 Hyperion GR701機殼,官網登錄送 (魔物獵人荒野) 遊戲兌換序號一組！"
100,華碩 ASUS 機殼,"華碩 ROG Hyperion GR701 創世神 顯卡長46/CPU高19/玻璃透側/E-ATX, $13990 ◆ ★"
101,華碩 ASUS 機殼,"華碩 ROG Hyperion GR701 BTF 創世神 顯卡長46/CPU高19/玻璃透側/支援背插/E-ATX, $14990 ◆ ★"
102,華碩 ASUS 機殼,"【缺】華碩 ROG Hyperion GR701 創世神 白色版 顯卡長46/CPU高19/玻璃透側/E-ATX, $14990 ◆ ★"
103,視博通 Superchannel 機殼,"視博通 LAM211D + 視博通 500W電源(2年) 顯卡長33/CPU高16/側掀玻璃/M-ATX, $1990 ◆ ★ 熱賣"
104,視博通 Superchannel 機殼,"視博通 小尖兵 PLUS 顯卡長29/CPU高17/透明上蓋/前置Type-C/M-ATX, $1690 ◆ ★"
105,視博通 Superchannel 機殼,"視博通 小至尊 顯卡長33/CPU高14/前置讀卡機/M-ATX, $890 ◆ ★"
106,視博通 Superchannel 機殼,"視博通 SAK251 黑 顯卡長33.5/U高16.8/前置Type-C/玻璃透側/支援背插/M-ATX, $1790 ◆ ★"
107,視博通 Superchannel 機殼,"視博通 MW-III 顯卡長35/CPU高16.5/網孔面板+燈條/玻璃透側/E-ATX, $1590 ◆ ★"
108,視博通 Superchannel 機殼,"視博通 LEM003M 黑 顯卡長31.5/CPU高16.5/金屬網孔側板/M-ATX, $890 ◆ ★"
109,視博通 Superchannel 機殼,"視博通 LEX100M 黑 顯卡長31.5/CPU高16.5/定光RGB扇*5/全景玻璃透側/M-ATX, $1090 ◆ ★"
110,視博通 Superchannel 機殼,"視博通 LAI099 黑 顯卡長37.5/CPU高18/玻璃透側/E-ATX, $1690 ◆ ★"
111,視博通 Superchannel 機殼,"視博通 LAI099 白 顯卡長37.5/CPU高18/玻璃透側/E-ATX, $1790 ◆ ★"
112,視博通 Superchannel 機殼,"視博通 LAI099 ARGB 黑 顯卡長37.5/CPU高18/玻璃透側/E-ATX, $1990 ◆ ★"
113,視博通 Superchannel 機殼,"視博通 LAI099 ARGB 黑 /玻璃透側/E-ATX + DEEPCOOL AG620 ARGB 雙塔散熱器, $2990 ◆ ★ 熱賣"
114,視博通 Superchannel 機殼,"視博通 LAI099 ARGB 白 顯卡長37.5/CPU高18/玻璃透側/E-ATX, $2090 ◆ ★"
115,視博通 Superchannel 機殼,"視博通 LAI099 ARGB 白 /玻璃透側/E-ATX + DEEPCOOL AG620 WH ARGB雙塔散熱器, $3190 ◆ ★ 熱賣"
116,視博通 Superchannel 機殼,"視博通 LAH245 黑 顯卡長42/CPU高18.5/全景玻璃透側/支援背插(限M-ATX)/ATX, $2290 ◆ ★"
117,視博通 Superchannel 機殼,"視博通 SW200 黑 顯卡長40/CPU高16.3/壓克力透側/ATX, $1090 ◆ ★"
118,視博通 Superchannel 機殼,"視博通 SW300 M 黑 顯卡長35/CPU高16.6/前置Type-C/下壓式防塵網/玻璃透側/M-ATX, $1490 ◆ ★"
119,視博通 Superchannel 機殼,"視博通 SW300 黑 顯卡長34.5/U高16.3/玻璃透側/E-ATX 送快睿 CR401 ARGB散熱器！, $1890 ◆ ★ 熱賣"
120,視博通 Superchannel 機殼,"視博通 SW300 白 顯卡長34.5/U高16.3/玻璃透側/E-ATX 送快睿 CR401 ARGB散熱器！, $1990 ◆ ★ 熱賣"
121,視博通 Superchannel 機殼,"視博通 SW437 顯卡長41.5(28)/CPU高16.4/多硬碟架構/前置Type-C/ATX, $1990 ◆ ★"
122,視博通 Superchannel 機殼,"視博通 幻彩男爵 黑 顯卡長34.5/CPU高16.3/20cm風扇*2/前置Type-C/玻璃透側/E-ATX, $1890 ◆ ★"
123,視博通 Superchannel 機殼,"視博通 幻彩男爵 白 顯卡長34.5/CPU高16.3/20cm風扇*2/前置Type-C/玻璃透側/E-ATX, $1990 ◆ ★"
124,君主 Montech 機殼,"Montech Air 100 LITE 黑/側掀玻璃側板/M-ATX + GAMMA II 550W/金牌電源 現省$330, $2850 ◆ ★ 熱賣"
125,君主 Montech 機殼,"Montech Air 100 LITE 黑/側掀玻璃側板/M-ATX + GAMMA II 650W/金牌電源 現省$290, $3090 ◆ ★ 熱賣"
126,君主 Montech 機殼,"Montech SKY ONE LITE 黑/側掀玻璃側板/ATX + Montech GAMMA II 750W/金牌電源, $3590 ◆ ★ 熱賣"
127,君主 Montech 機殼,"Montech Air 903 MAX 黑/玻璃側板/E-ATX + 創世紀 CENTURY 850W/金牌/全模組電源, $3890 ◆ ★ 熱賣"
128,君主 Montech 機殼,"Montech XR Wood 黑/玻璃側板/ATX+CENTURY G5 850W/金牌/ATX3.0(PCIe 5.0)電源, $4190 ◆ ★ 熱賣"
129,君主 Montech 機殼,"Montech X1 黑 顯卡長30.5/CPU高16.5/網孔面板/玻璃透側/ATX, $1090 ◆ ★"
130,君主 Montech 機殼,"Montech X1 白 顯卡長30.5/CPU高16.5/網孔面板/玻璃透側/ATX, $1190 ◆ ★"
131,君主 Montech 機殼,"Montech X3 MESH 黑 顯卡長30.5/CPU高16/內建風扇*6/側掀玻璃側板/ATX, $1490 ◆ ★"
132,君主 Montech 機殼,"Montech X3 MESH 白 顯卡長30.5/CPU高16/內建風扇*6/側掀玻璃側板/ATX, $1590 ◆ ★"
133,君主 Montech 機殼,"Montech XR 黑 顯卡長42/CPU高17.5/全景玻璃透側/ATX, $1590 ◆ ★ 熱賣"
134,君主 Montech 機殼,"Montech XR 白 顯卡長42/CPU高17.5/全景玻璃透側/ATX, $1690 ◆ ★"
135,君主 Montech 機殼,"Montech XR Wood 黑 顯卡長42/CPU高17.5/玻璃側板/胡桃木混搭面板/ATX, $1890 ◆ ★"
136,君主 Montech 機殼,"Montech XR Wood 白 顯卡長42/CPU高17.5/玻璃側板/胡桃木混搭面板/ATX, $1990 ◆ ★"
137,君主 Montech 機殼,"Montech Air 100 LITE 黑 顯卡長33/CPU高16.1/磁吸面板/側掀玻璃側板/M-ATX, $1190 ◆ ★"
138,君主 Montech 機殼,"Montech Air 100 LITE 白 顯卡長33/CPU高16.1/磁吸面板/側掀玻璃側板/M-ATX, $1290 ◆ ★"
139,君主 Montech 機殼,"Montech Air 100 ARGB 黑 顯卡長33/CPU高16.1/磁吸面板/側掀玻璃側板/M-ATX, $1690 ◆ ★"
140,君主 Montech 機殼,"Montech Air 100 ARGB 白 顯卡長33/CPU高16.1/磁吸面板/側掀玻璃側板/M-ATX, $1890 ◆ ★"
141,君主 Montech 機殼,"Montech Air 903 BASE 黑 顯卡長40/CPU高18/前置Type-C/玻璃側板/E-ATX, $1590 ◆ ★"
142,君主 Montech 機殼,"Montech Air 903 BASE 白 顯卡長40/CPU高18/前置Type-C/玻璃側板/E-ATX, $1790 ◆ ★"
143,君主 Montech 機殼,"Montech Air 903 MAX 黑 顯卡長40/CPU高18/快拆網孔面板/玻璃側板/E-ATX, $1890 ◆ ★ 熱賣"
144,君主 Montech 機殼,"Montech Air 903 MAX 白 顯卡長40/CPU高18/快拆網孔面板/玻璃側板/E-ATX, $2090 ◆ ★"
145,君主 Montech 機殼,"Montech Air 1000 LITE 黑 顯卡長34/CPU高16.5/側掀玻璃側板/ATX, $1490 ◆ ★"
146,君主 Montech 機殼,"Montech Air 1000 LITE 白 顯卡長34/CPU高16.5/側掀玻璃側板/ATX, $1590 ◆ ★"
147,君主 Montech 機殼,"Montech Air 1000 Silent 靜音版 顯卡長34/CPU高16.5/上抽式防塵網/ATX, $1690 ◆ ★"
148,君主 Montech 機殼,"Montech Air 1000 PREMIUM 黑 顯卡長34/CPU高16.5/玻璃側板/雙面板(玻璃/網孔)/ATX, $1990 ◆ ★"
149,君主 Montech 機殼,"Montech Air 1000 PREMIUM 白 顯卡長34/CPU高16.5/玻璃側板/雙面板(玻璃/網孔)/ATX, $2190 ◆ ★"
150,君主 Montech 機殼,"Montech SKY ONE LITE 黑 顯卡長35/CPU高17/前置Type-C/側掀玻璃側板/ATX, $1690 ◆ ★"
151,君主 Montech 機殼,"Montech SKY ONE LITE 白 顯卡長35/CPU高17/前置Type-C/側掀玻璃側板/ATX, $1890 ◆ ★"
152,君主 Montech 機殼,"Montech SKY TWO 黑 顯卡長40/CPU高16.8/創新風流設計/玻璃透側/ATX, $2390 ◆ ★"
153,君主 Montech 機殼,"Montech SKY TWO 白 顯卡長40/CPU高16.8/創新風流設計/玻璃透側/ATX, $2490 ◆ ★"
154,君主 Montech 機殼,"Montech SKY TWO 藍 顯卡長40/CPU高16.8/創新風流設計/玻璃透側/ATX, $2790 ◆ ★"
155,君主 Montech 機殼,"Montech SKY TWO GX 黑 顯卡長40/U高16.8/側掀玻璃側板/E-ATX 送AX120(黑) 風扇*1, $2490 ◆ ★"
156,君主 Montech 機殼,"Montech SKY TWO GX 白 顯卡長40/U高16.8/側掀玻璃側板/E-ATX 送AX120(白) 風扇*1, $2690 ◆ ★"
157,君主 Montech 機殼,"Montech KING 65 PRO 黑 顯卡長42/CPU高17.5/分艙設計/全景玻璃透側/ATX, $2690 ◆ ★"
158,君主 Montech 機殼,"Montech KING 65 PRO 白 顯卡長42/CPU高17.5/分艙設計/全景玻璃透側/ATX, $2690 ◆ ★"
159,君主 Montech 機殼,"Montech KING 95 藍 顯卡長42/CPU高17.5/分艙設計/全景玻璃+網孔模式/ATX, $3390 ◆ ★"
160,君主 Montech 機殼,"Montech KING 95 紅 顯卡長42/CPU高17.5/分艙設計/全景玻璃+網孔模式/ATX, $3390 ◆ ★"
161,君主 Montech 機殼,"Montech KING 95 PRO 黑 顯卡長42/CPU高17.5/六風扇/分艙設計/全景玻璃+網孔/ATX, $3990 ◆ ★"
162,君主 Montech 機殼,"Montech KING 95 PRO 白 顯卡長42/CPU高17.5/六風扇/分艙設計/全景玻璃+網孔/ATX, $4190 ◆ ★"
163,君主 Montech 機殼,"Montech KING 95 PRO 藍 顯卡長42/CPU高17.5/六風扇/分艙設計/全景玻璃+網孔/ATX, $4590 ◆ ★"
164,君主 Montech 機殼,"Montech KING 95 PRO 紅 顯卡長42/CPU高17.5/六風扇/分艙設計/全景玻璃+網孔/ATX, $4590 ◆ ★"
165,君主 Montech 機殼,"Montech Heritage PRO 黑 顯卡長40/CPU高17/玻璃側板/皮革裝飾+提帶/M-ATX, $2990 ◆ ★"
166,君主 Montech 機殼,"Montech Heritage PRO 白 顯卡長40/CPU高17/玻璃側板/皮革裝飾+提帶/M-ATX, $3090 ◆ ★"
167,君主 Montech 機殼,"❤ 即日起買Montech HS01 PRO/HS02 PRO機殼,送Montech VH2 顯卡支架(限量不挑色)"
168,君主 Montech 機殼,"Montech HS01 PRO 黑 卡40/U高17/可翻轉機身/下沉式風扇/前網+玻璃透側/背插/ATX, $2990 ◆ ★"
169,君主 Montech 機殼,"Montech HS01 PRO 白 卡40/U高17/可翻轉機身/下沉式風扇/前網+玻璃透側/背插/ATX, $2990 ◆ ★"
170,君主 Montech 機殼,"Montech HS02 PRO 黑 卡42/U高17.5/可翻轉機身/下沉式風扇/全景玻璃透側/背插/ATX, $3190 ◆ ★"
171,君主 Montech 機殼,"Montech HS02 PRO 白 卡42/U高17.5/可翻轉機身/下沉式風扇/全景玻璃透側/背插/ATX, $3190 ◆ ★"
